,year,euro,version,speed,vehicle,NOx (g/km/s/veh),PM10 (g/km/s/veh),PM2.5 (g/km/s/veh)
24,2013,0,6.0,20,4. LGV,3.40128935932e-05,2.96496364172e-06,2.62520734395e-06
25,2013,0,6.0,20,5. Buses and Coaches,0.000191999977687,1.11049203042e-05,9.96636663331e-06
26,2013,0,6.0,20,6. Rigid HGVs,0.000143864745041,8.21179037302e-06,7.23340099285e-06
27,2013,0,6.0,20,7. Articulated HGVs,0.000249485834502,1.15844659376e-05,1.03696338556e-05
28,2013,0,6.0,25,1. Motorcycles,2.27773762163e-06,4.86549254219e-07,3.999419107e-07
29,2013,0,6.0,25,2. Petrol Cars,1.97397384909e-05,3.5035327528e-07,1.97613090336e-07
30,2013,0,6.0,25,3. Diesel Cars,8.57165650814e-06,2.80667131847e-06,2.53097255154e-06
31,2013,0,6.0,25,4. LGV,2.96235193673e-05,2.94795927402e-06,2.60905312643e-06
32,2013,0,6.0,25,5. Buses and Coaches,0.000169907230884,9.37564527703e-06,8.32355635794e-06
33,2013,0,6.0,25,6. Rigid HGVs,0.000129126623506,7.15773785487e-06,6.23205096417e-06
34,2013,0,6.0,25,7. Articulated HGVs,0.000224786082981,1.00321449281e-05,8.89492912393e-06
35,2013,0,6.0,30,1. Motorcycles,2.2596107101e-06,4.86549254219e-07,3.999419107e-07
36,2013,0,6.0,30,2. Petrol Cars,2.03575255e-05,3.5035327528e-07,1.97613090336e-07
37,2013,0,6.0,30,3. Diesel Cars,8.03667262517e-06,2.55916938841e-06,2.29584566114e-06
38,2013,0,6.0,30,4. LGV,2.56732255366e-05,2.93774292004e-06,2.5993476811e-06
39,2013,0,6.0,30,5. Buses and Coaches,0.00015456249821,8.21734465717e-06,7.22317008695e-06
40,2013,0,6.0,30,6. Rigid HGVs,0.000118971685879,6.43402245259e-06,5.54452117285e-06
41,2013,0,6.0,30,7. Articulated HGVs,0.000206275930395,8.84098335519e-06,7.76332490204e-06
42,2013,0,6.0,35,1. Motorcycles,2.29500915339e-06,4.86549254219e-07,3.999419107e-07
43,2013,0,6.0,35,2. Petrol Cars,2.10351790884e-05,3.5035327528e-07,1.97613090336e-07
44,2013,0,6.0,35,3. Diesel Cars,7.5665834629e-06,2.33820628637e-06,2.08593087336e-06
45,2013,0,6.0,35,4. LGV,2.21620066441e-05,2.93431503451e-06,2.59609123532e-06
46,2013,0,6.0,35,5. Buses and Coaches,0.000143302095239,7.3941082519e-06,6.44109559289e-06
47,2013,0,6.0,35,6. Rigid HGVs,0.0001116196363,5.91250727666e-06,5.04908166477e-06
48,2013,0,6.0,35,7. Articulated HGVs,0.000191746948985,7.94722745923e-06,6.91425657351e-06
49,2013,0,6.0,40,1. Motorcycles,2.37967424255e-06,4.86549254219e-07,3.999419107e-07
50,2013,0,6.0,40,2. Petrol Cars,2.1772695618e-05,3.5035327528e-07,1.97613090336e-07
51,2013,0,6.0,40,3. Diesel Cars,7.1613885666e-06,2.14378201235e-06,1.90122761978e-06
52,2013,0,6.0,40,4. LGV,1.90898681467e-05,2.93767516268e-06,2.59928333435e-06
53,2013,0,6.0,40,5. Buses and Coaches,0.000134722722578,6.78403466736e-06,5.8615260059e-06
54,2013,0,6.0,40,6. Rigid HGVs,0.000106126986793,5.52408346266e-06,4.68007874588e-06
55,2013,0,6.0,40,7. Articulated HGVs,0.000179955706699,7.29836074242e-06,6.29783380646e-06
56,2013,0,6.0,45,1. Motorcycles,2.50886841968e-06,4.86549254219e-07,3.999419107e-07
57,2013,0,6.0,45,2. Petrol Cars,2.25700787269e-05,3.5035327528e-07,1.97613090336e-07
58,2013,0,6.0,45,3. Diesel Cars,6.82108839101e-06,1.97589633899e-06,1.74173624146e-06
59,2013,0,6.0,45,4. LGV,1.64568064065e-05,2.94782353194e-06,2.60892420556e-06
60,2013,0,6.0,45,5. Buses and Coaches,0.000128009662149,6.31762623016e-06,5.41843792234e-06
61,2013,0,6.0,45,6. Rigid HGVs,0.000101943849586,5.22779646417e-06,4.39860650658e-06
62,2013,0,6.0,45,7. Articulated HGVs,0.000170141909621,6.84804626871e-06,5.87003478358e-06
63,2013,0,6.0,50,1. Motorcycles,2.67754853667e-06,4.86549254219e-07,3.999419107e-07
64,2013,0,6.0,50,2. Petrol Cars,2.3427324777e-05,3.5035327528e-07,1.97613090336e-07
65,2013,0,6.0,50,3. Diesel Cars,6.54568248137e-06,1.83454937996e-06,1.60745673838e-06
66,2013,0,6.0,50,4. LGV,1.4262822333e-05,2.96476014228e-06,2.62501407633e-06
67,2013,0,6.0,50,5. Buses and Coaches,0.000122655124869,5.95233086642e-06,5.07140703121e-06
68,2013,0,6.0,50,6. Rigid HGVs,9.87268213066e-05,4.99769839735e-06,4.18001309299e-06
69,2013,0,6.0,50,7. Articulated HGVs,0.000161811258295,6.55367466607e-06,5.59038198844e-06
70,2013,0,6.0,60,1. Motorcycles,3.11274106934e-06,4.86549254219e-07,3.999419107e-07
71,2013,0,6.0,60,2. Petrol Cars,2.53226426139e-05,3.38692387913e-07,1.86535231705e-07
72,2013,0,6.0,60,3. Diesel Cars,6.18955436948e-06,1.6314718323e-06,1.41453301694e-06
73,2013,0,6.0,60,4. LGV,1.11920880954e-05,3.01865270558e-06,2.6762120342e-06
74,2013,0,6.0,60,5. Buses and Coaches,0.000114825015771,5.42402131032e-06,4.56951329397e-06
75,2013,0,6.0,60,6. Rigid HGVs,9.43581471802e-05,4.67231484436e-06,3.87089858123e-06
76,2013,0,6.0,60,7. Articulated HGVs,0.000148349427036,6.27348981652e-06,5.32420608579e-06
77,2013,0,6.0,70,1. Motorcycles,3.64560833077e-06,4.86549254219e-07,3.999419107e-07
78,2013,0,6.0,70,2. Petrol Cars,2.74561170954e-05,3.38692387913e-07,1.86535231705e-07
79,2013,0,6.0,70,3. Diesel Cars,6.09300423093e-06,1.53454925567e-06,1.32245656914e-06
80,2013,0,6.0,70,4. LGV,9.87766543403e-06,3.10004315907e-06,2.75353272627e-06
81,2013,0,6.0,70,5. Buses and Coaches,0.000109524764412,5.06785181642e-06,4.23115216108e-06
82,2013,0,6.0,70,6. Rigid HGVs,9.1921639978e-05,4.463165169e-06,3.6722067307e-06
83,2013,0,6.0,70,7. Articulated HGVs,0.000137862589327,6.15243925495e-06,5.20920821145e-06
84,2013,0,6.0,80,1. Motorcycles,4.24311792813e-06,4.86549254219e-07,3.999419107e-07
85,2013,0,6.0,80,2. Petrol Cars,2.98290779028e-05,3.38692387913e-07,1.86535231705e-07
86,2013,0,6.0,80,3. Diesel Cars,6.25603206572e-06,1.54378153638e-06,1.3312272813e-06
87,2013,0,6.0,80,4. LGV,1.03195543488e-05,3.20858612213e-06,2.85664873445e-06
88,2013,0,6.0,80,5. Buses and Coaches,0.00010593321349,4.81743381897e-06,3.99325517719e-06
89,2013,0,6.0,80,6. Rigid HGVs,9.08472502488e-05,4.32593014921e-06,3.54183316631e-06
90,2013,0,6.0,80,7. Articulated HGVs,0.000129404521431,5.89841056353e-06,4.9678810683e-06
91,2013,0,6.0,90,1. Motorcycles,4.8846259233e-06,4.86549254219e-07,3.999419107e-07
92,2013,0,6.0,90,2. Petrol Cars,3.24426073348e-05,3.39226602364e-07,1.8704274396e-07
93,2013,0,6.0,90,3. Diesel Cars,6.67863787385e-06,1.65916890182e-06,1.4408452671e-06
94,2013,0,6.0,90,4. LGV,1.25177539303e-05,3.34429705617e-06,2.98557392853e-06
95,2013,0,6.0,90,5. Buses and Coaches,0.000104146325612,4.68220832772e-06,3.86479086956e-06
96,2013,0,6.0,90,6. Rigid HGVs,9.07170615392e-05,4.26741553383e-06,3.48624439539e-06
97,2013,0,6.0,90,7. Articulated HGVs,0.000125055827084,5.56328723178e-06,4.64951381218e-06
98,2013,0,6.0,100,1. Motorcycles,5.56765826332e-06,4.86549254219e-07,3.999419107e-07
99,2013,0,6.0,100,2. Petrol Cars,3.5294538975e-05,3.39226602364e-07,1.8704274396e-07
100,2013,0,6.0,100,3. Diesel Cars,7.36082120056e-06,1.88071112461e-06,1.65131041285e-06
101,2013,0,6.0,100,4. LGV,1.64722659974e-05,3.50714549313e-06,3.14028011417e-06
102,2013,0,6.0,100,5. Buses and Coaches,0.000103757098259,4.64119739263e-06,3.82583039027e-06
103,2013,0,6.0,100,6. Rigid HGVs,9.07170615392e-05,4.26741553383e-06,3.48624439539e-06
104,2013,0,6.0,100,7. Articulated HGVs,0.000125055827084,5.56328723178e-06,4.64951381218e-06
105,2013,0,6.0,110,1. Motorcycles,6.30117028777e-06,4.86549254219e-07,3.999419107e-07
106,2013,0,6.0,110,2. Petrol Cars,3.83859842259e-05,3.39226602364e-07,1.8704274396e-07
107,2013,0,6.0,110,3. Diesel Cars,8.30258250062e-06,2.20840843212e-06,1.96262271857e-06
108,2013,0,6.0,110,4. LGV,2.21830887313e-05,3.69714666704e-06,3.32078116116e-06
109,2013,0,6.0,110,5. Buses and Coaches,0.000103652077087,4.62423849967e-06,3.80971937375e-06
110,2013,0,6.0,110,6. Rigid HGVs,9.07170615392e-05,4.26741553383e-06,3.48624439539e-06
111,2013,0,6.0,110,7. Articulated HGVs,0.000125055827084,5.56328723178e-06,4.64951381218e-06
112,2013,0,6.0,120,1. Motorcycles,7.36268475521e-06,4.86549254219e-07,3.999419107e-07
113,2013,0,6.0,120,2. Petrol Cars,4.17169576394e-05,3.39226602364e-07,1.8704274396e-07
114,2013,0,6.0,120,3. Diesel Cars,9.50392222876e-06,2.64226059699e-06,2.37478229792e-06
115,2013,0,6.0,120,4. LGV,2.22540365939e-05,3.72310364583e-06,3.34544051839e-06
116,2013,0,6.0,120,5. Buses and Coaches,0.000103652077087,4.62423849967e-06,3.80971937375e-06
117,2013,0,6.0,120,6. Rigid HGVs,9.07170615392e-05,4.26741553383e-06,3.48624439539e-06
118,2013,0,6.0,120,7. Articulated HGVs,0.000125055827084,5.56328723178e-06,4.64951381218e-06
0,2013,1,6.0,5,1. Motorcycles,2.77103981716e-06,3.72371033563e-07,2.91472616709e-07
1,2013,1,6.0,5,2. Petrol Cars,1.16584233183e-05,3.5035327528e-07,1.97613090336e-07
2,2013,1,6.0,5,3. Diesel Cars,1.52860411617e-05,1.17559807222e-06,9.81453013083e-07
3,2013,1,6.0,5,4. LGV,1.97816516447e-05,1.74748254267e-06,1.46860031691e-06
4,2013,1,6.0,5,5. Buses and Coaches,0.000191005834495,9.17821034818e-06,8.13599308458e-06
5,2013,1,6.0,5,6. Rigid HGVs,0.000132811808726,8.28386509966e-06,7.30187139197e-06
6,2013,1,6.0,5,7. Articulated HGVs,0.000228276476264,1.30570460897e-05,1.17685849546e-05
7,2013,1,6.0,10,1. Motorcycles,2.46212039201e-06,3.72371033563e-07,2.91472616709e-07
8,2013,1,6.0,10,2. Petrol Cars,1.06082807179e-05,3.5035327528e-07,1.97613090336e-07
9,2013,1,6.0,10,3. Diesel Cars,1.52860411617e-05,1.17559807222e-06,9.81453013083e-07
10,2013,1,6.0,10,4. LGV,1.97798344743e-05,1.74748254267e-06,1.46860031691e-06
11,2013,1,6.0,10,5. Buses and Coaches,0.000191005834495,9.17821034818e-06,8.13599308458e-06
12,2013,1,6.0,10,6. Rigid HGVs,0.000132811808726,8.28386509966e-06,7.30187139197e-06
13,2013,1,6.0,10,7. Articulated HGVs,0.000228276476264,1.30570460897e-05,1.17685849546e-05
14,2013,1,6.0,15,1. Motorcycles,2.28016597248e-06,3.72371033563e-07,2.91472616709e-07
15,2013,1,6.0,15,2. Petrol Cars,9.67248706729e-06,3.5035327528e-07,1.97613090336e-07
16,2013,1,6.0,15,3. Diesel Cars,1.21010689327e-05,1.09463678655e-06,9.04539774638e-07
17,2013,1,6.0,15,4. LGV,1.81886443897e-05,1.58623117841e-06,1.31541150949e-06
18,2013,1,6.0,15,5. Buses and Coaches,0.000158465423738,7.80668233347e-06,6.83304097038e-06
19,2013,1,6.0,15,6. Rigid HGVs,0.000117242365377,7.1391673373e-06,6.21440858595e-06
20,2013,1,6.0,15,7. Articulated HGVs,0.000204230542295,1.1725587683e-05,1.05036997411e-05
21,2013,1,6.0,20,1. Motorcycles,2.19525077227e-06,3.72371033563e-07,2.91472616709e-07
22,2013,1,6.0,20,2. Petrol Cars,8.82253607415e-06,3.5035327528e-07,1.97613090336e-07
23,2013,1,6.0,20,3. Diesel Cars,1.01767664091e-05,1.02403237179e-06,8.3746550672e-07
24,2013,1,6.0,20,4. LGV,1.68031201611e-05,1.44431885474e-06,1.18059483611e-06
25,2013,1,6.0,20,5. Buses and Coaches,0.000132409360958,6.57286000205e-06,5.66090966458e-06
26,2013,1,6.0,20,6. Rigid HGVs,0.000100299097539,5.93585718889e-06,5.07126424054e-06
27,2013,1,6.0,20,7. Articulated HGVs,0.000177036796231,9.92295099422e-06,8.79119397723e-06
28,2013,1,6.0,25,1. Motorcycles,2.18445029532e-06,3.72371033563e-07,2.91472616709e-07
29,2013,1,6.0,25,2. Petrol Cars,7.98662222223e-06,3.5035327528e-07,1.97613090336e-07
30,2013,1,6.0,25,3. Diesel Cars,8.92434400157e-06,9.63784714259e-07,7.80230323016e-07
31,2013,1,6.0,25,4. LGV,1.55851303134e-05,1.32174568535e-06,1.06415029677e-06
32,2013,1,6.0,25,5. Buses and Coaches,0.0001163224224,5.76545016884e-06,4.89387048219e-06
33,2013,1,6.0,25,6. Rigid HGVs,8.94343684195e-05,5.18555589224e-06,4.35847778135e-06
34,2013,1,6.0,25,7. Articulated HGVs,0.000158568713232,8.52888115332e-06,7.46682781028e-06
35,2013,1,6.0,30,1. Motorcycles,2.23001347877e-06,3.72371033563e-07,2.91472616709e-07
36,2013,1,6.0,30,2. Petrol Cars,7.28375289327e-06,3.5035327528e-07,1.97613090336e-07
37,2013,1,6.0,30,3. Diesel Cars,8.07428386906e-06,9.13893984489e-07,7.3283410984e-07
38,2013,1,6.0,30,4. LGV,1.45229760165e-05,1.21851167023e-06,9.66078005149e-07
39,2013,1,6.0,30,5. Buses and Coaches,0.000105283877929,5.20248067915e-06,4.35904939877e-06
40,2013,1,6.0,30,6. Rigid HGVs,8.19686392788e-05,4.67632844448e-06,3.87471163776e-06
41,2013,1,6.0,30,7. Articulated HGVs,0.000145003868965,7.46192745282e-06,6.45322188575e-06
42,2013,1,6.0,35,1. Motorcycles,2.31859166888e-06,3.72371033563e-07,2.91472616709e-07
43,2013,1,6.0,35,2. Petrol Cars,6.70840609018e-06,3.5035327528e-07,1.97613090336e-07
44,2013,1,6.0,35,3. Diesel Cars,7.4859212873e-06,8.74360068792e-07,6.95276867191e-07
45,2013,1,6.0,35,4. LGV,1.3608106201e-05,1.1346168094e-06,8.86377847564e-07
46,2013,1,6.0,35,5. Buses and Coaches,9.71860426944e-05,4.79379514218e-06,3.97079793402e-06
47,2013,1,6.0,35,6. Rigid HGVs,7.66198063502e-05,4.31131320511e-06,3.52794722858e-06
48,2013,1,6.0,35,7. Articulated HGVs,0.000134514484671,6.6636853262e-06,5.69489202462e-06
49,2013,1,6.0,40,1. Motorcycles,2.44060424848e-06,3.72371033563e-07,2.91472616709e-07
50,2013,1,6.0,40,2. Petrol Cars,6.25506118013e-06,3.5035327528e-07,1.97613090336e-07
51,2013,1,6.0,40,3. Diesel Cars,7.07879780748e-06,8.45183024012e-07,6.67558651912e-07
52,2013,1,6.0,40,4. LGV,1.28355804918e-05,1.07006110284e-06,8.25049880859e-07
53,2013,1,6.0,40,5. Buses and Coaches,9.09666050575e-05,4.4884586714e-06,3.68072846868e-06
54,2013,1,6.0,40,6. Rigid HGVs,7.26873840904e-05,4.0396625991e-06,3.26987901644e-06
55,2013,1,6.0,40,7. Articulated HGVs,0.000126102167997,6.08662912782e-06,5.14668863616e-06
56,2013,1,6.0,45,1. Motorcycles,2.58962973021e-06,3.72371033563e-07,2.91472616709e-07
57,2013,1,6.0,45,2. Petrol Cars,5.91819753026e-06,3.5035327528e-07,1.97613090336e-07
58,2013,1,6.0,45,3. Diesel Cars,6.8036920311e-06,8.26362793305e-07,6.49679464004e-07
59,2013,1,6.0,45,4. LGV,1.22023293443e-05,1.02484443687e-06,7.82094105034e-07
60,2013,1,6.0,45,5. Buses and Coaches,8.60282525537e-05,4.2552242121e-06,3.45915577782e-06
61,2013,1,6.0,45,6. Rigid HGVs,6.97532159393e-05,3.83204860555e-06,3.07264576804e-06
62,2013,1,6.0,45,7. Articulated HGVs,0.000119169439131,5.68910036236e-06,4.76903596791e-06
63,2013,1,6.0,50,1. Motorcycles,2.76180981018e-06,3.72371033563e-07,2.91472616709e-07
64,2013,1,6.0,50,2. Petrol Cars,5.69229450775e-06,3.5035327528e-07,1.97613090336e-07
65,2013,1,6.0,50,3. Diesel Cars,6.62891852699e-06,8.17899376671e-07,6.41639246624e-07
66,2013,1,6.0,50,4. LGV,1.17063327707e-05,9.98966925181e-07,7.57510463245e-07
67,2013,1,6.0,50,5. Buses and Coaches,8.20074856165e-05,4.07382367484e-06,3.28682540385e-06
68,2013,1,6.0,50,6. Rigid HGVs,6.75515402691e-05,3.67037000615e-06,2.9190512123e-06
69,2013,1,6.0,50,7. Articulated HGVs,0.000113334055641,5.43289479538e-06,4.52564108855e-06
70,2013,1,6.0,60,1. Motorcycles,3.16944192491e-06,3.72371033563e-07,2.91472616709e-07
71,2013,1,6.0,60,2. Petrol Cars,5.55251972401e-06,3.38692387913e-07,1.86535231705e-07
72,2013,1,6.0,60,3. Diesel Cars,6.50213496556e-06,8.32043212995e-07,6.5507583713e-07
73,2013,1,6.0,60,4. LGV,1.11209310489e-05,1.0048842114e-06,7.63131879467e-07
74,2013,1,6.0,60,5. Buses and Coaches,7.58905152907e-05,3.81596100851e-06,3.04185550704e-06
75,2013,1,6.0,60,6. Rigid HGVs,6.46931439405e-05,3.44163913724e-06,2.70175701189e-06
76,2013,1,6.0,60,7. Articulated HGVs,0.000104002923763,5.20171397511e-06,4.30601903645e-06
77,2013,1,6.0,70,1. Motorcycles,3.66130188922e-06,3.72371033563e-07,2.91472616709e-07
78,2013,1,6.0,70,2. Petrol Cars,5.94503399043e-06,3.38692387913e-07,1.86535231705e-07
79,2013,1,6.0,70,3. Diesel Cars,6.59516945234e-06,8.87614362455e-07,7.07868423433e-07
80,2013,1,6.0,70,4. LGV,1.10781211333e-05,1.08850315428e-06,8.42569875203e-07
81,2013,1,6.0,70,5. Buses and Coaches,7.14110428817e-05,3.64736115444e-06,2.88168575935e-06
82,2013,1,6.0,70,6. Rigid HGVs,6.32488372503e-05,3.29755562234e-06,2.56487737715e-06
83,2013,1,6.0,70,7. Articulated HGVs,9.68211243162e-05,5.1191818784e-06,4.22761377195e-06
84,2013,1,6.0,80,1. Motorcycles,4.23821074946e-06,3.72371033563e-07,2.91472616709e-07
85,2013,1,6.0,80,2. Petrol Cars,6.7918726927e-06,3.38692387913e-07,1.86535231705e-07
86,2013,1,6.0,80,3. Diesel Cars,6.85613076712e-06,9.84612938737e-07,8.00017062375e-07
87,2013,1,6.0,80,4. LGV,1.15713219202e-05,1.2494784869e-06,9.95496520773e-07
88,2013,1,6.0,80,5. Buses and Coaches,6.80235243635e-05,3.53284212906e-06,2.77289291262e-06
89,2013,1,6.0,80,6. Rigid HGVs,6.27756016911e-05,3.21061156683e-06,2.48228070632e-06
90,2013,1,6.0,80,7. Articulated HGVs,9.10867966013e-05,4.92284334541e-06,4.04109232477e-06
91,2013,1,6.0,90,1. Motorcycles,4.88505475005e-06,3.72371033563e-07,2.91472616709e-07
92,2013,1,6.0,90,2. Petrol Cars,8.03238253866e-06,3.39226602364e-07,1.8704274396e-07
93,2013,1,6.0,90,3. Diesel Cars,7.25887684894e-06,1.12303882815e-06,9.31521697112e-07
94,2013,1,6.0,90,4. LGV,1.25964934341e-05,1.48782544329e-06,1.22192602703e-06
95,2013,1,6.0,90,5. Buses and Coaches,6.61706362735e-05,3.4609956856e-06,2.70463851848e-06
96,2013,1,6.0,90,6. Rigid HGVs,6.2852865085e-05,3.17992112286e-06,2.45312480729e-06
97,2013,1,6.0,90,7. Articulated HGVs,8.81594896782e-05,4.64347203888e-06,3.77568926524e-06
98,2013,1,6.0,100,1. Motorcycles,5.55183669348e-06,3.72371033563e-07,2.91472616709e-07
99,2013,1,6.0,100,2. Petrol Cars,9.66439074546e-06,3.39226602364e-07,1.8704274396e-07
100,2013,1,6.0,100,3. Diesel Cars,7.79202036938e-06,1.30289208755e-06,1.10238238449e-06
101,2013,1,6.0,100,4. LGV,1.41529544635e-05,1.80351389645e-06,1.52183008595e-06
102,2013,1,6.0,100,5. Buses and Coaches,6.58339995425e-05,3.41620466315e-06,2.66208712674e-06
103,2013,1,6.0,100,6. Rigid HGVs,6.2852865085e-05,3.17992112286e-06,2.45312480729e-06
104,2013,1,6.0,100,7. Articulated HGVs,8.81594896782e-05,4.64347203888e-06,3.77568926524e-06
105,2013,1,6.0,110,1. Motorcycles,6.1765654209e-06,3.72371033563e-07,2.91472616709e-07
106,2013,1,6.0,110,2. Petrol Cars,1.16890141726e-05,3.39226602364e-07,1.8704274396e-07
107,2013,1,6.0,110,3. Diesel Cars,8.45389786264e-06,1.52417283061e-06,1.31259901082e-06
108,2013,1,6.0,110,4. LGV,1.6240603145e-05,2.19655885303e-06,1.8952227947e-06
109,2013,1,6.0,110,5. Buses and Coaches,6.5736756369e-05,3.3967521631e-06,2.64360733127e-06
110,2013,1,6.0,110,6. Rigid HGVs,6.2852865085e-05,3.17992112286e-06,2.45312480729e-06
111,2013,1,6.0,110,7. Articulated HGVs,8.81594896782e-05,4.64347203888e-06,3.77568926524e-06
112,2013,1,6.0,120,1. Motorcycles,6.87496321916e-06,3.72371033563e-07,2.91472616709e-07
113,2013,1,6.0,120,2. Petrol Cars,1.41062628245e-05,3.39226602364e-07,1.8704274396e-07
114,2013,1,6.0,120,3. Diesel Cars,9.25034146348e-06,1.78688094365e-06,1.56217163294e-06
115,2013,1,6.0,120,4. LGV,1.63388485817e-05,2.21226446229e-06,1.91014328266e-06
116,2013,1,6.0,120,5. Buses and Coaches,6.5736756369e-05,3.3967521631e-06,2.64360733127e-06
117,2013,1,6.0,120,6. Rigid HGVs,6.2852865085e-05,3.17992112286e-06,2.45312480729e-06
118,2013,1,6.0,120,7. Articulated HGVs,8.81594896782e-05,4.64347203888e-06,3.77568926524e-06
0,2013,2,6.0,5,1. Motorcycles,2.32584557125e-06,2.21446228466e-07,1.48094045471e-07
1,2013,2,6.0,5,2. Petrol Cars,6.64291383146e-06,3.5035327528e-07,1.97613090336e-07
2,2013,2,6.0,5,3. Diesel Cars,1.56802088895e-05,9.99176336336e-07,8.13852295778e-07
3,2013,2,6.0,5,4. LGV,1.95572829398e-05,1.73691501004e-06,1.45856120071e-06
4,2013,2,6.0,5,5. Buses and Coaches,0.000212862229091,4.85012242279e-06,4.02430896429e-06
5,2013,2,6.0,5,6. Rigid HGVs,0.000146727776155,3.71064038518e-06,2.95730797006e-06
6,2013,2,6.0,5,7. Articulated HGVs,0.000250963435974,6.08298978477e-06,5.14323119205e-06
7,2013,2,6.0,10,1. Motorcycles,1.9880567379e-06,2.21446228466e-07,1.48094045471e-07
8,2013,2,6.0,10,2. Petrol Cars,6.27677263765e-06,3.5035327528e-07,1.97613090336e-07
9,2013,2,6.0,10,3. Diesel Cars,1.56802088895e-05,9.99176336336e-07,8.13852295778e-07
10,2013,2,6.0,10,4. LGV,1.95566135517e-05,1.73691501004e-06,1.45856120071e-06
11,2013,2,6.0,10,5. Buses and Coaches,0.000212862229091,4.85012242279e-06,4.02430896429e-06
12,2013,2,6.0,10,6. Rigid HGVs,0.000146727776155,3.71064038518e-06,2.95730797006e-06
13,2013,2,6.0,10,7. Articulated HGVs,0.000250963435974,6.08298978477e-06,5.14323119205e-06
14,2013,2,6.0,15,1. Motorcycles,1.73611101673e-06,2.21446228466e-07,1.48094045471e-07
15,2013,2,6.0,15,2. Petrol Cars,5.84004465054e-06,3.5035327528e-07,1.97613090336e-07
16,2013,2,6.0,15,3. Diesel Cars,1.29637619466e-05,9.46099078192e-07,7.63428943173e-07
17,2013,2,6.0,15,4. LGV,1.80089318746e-05,1.57733381911e-06,1.3069590068e-06
18,2013,2,6.0,15,5. Buses and Coaches,0.000176647095941,4.21708546128e-06,3.42292378264e-06
19,2013,2,6.0,15,6. Rigid HGVs,0.000128757645143,3.52145480065e-06,2.77758181255e-06
20,2013,2,6.0,15,7. Articulated HGVs,0.000222929709707,5.73486067879e-06,4.81250845041e-06
21,2013,2,6.0,20,1. Motorcycles,1.56132875873e-06,2.21446228466e-07,1.48094045471e-07
22,2013,2,6.0,20,2. Petrol Cars,5.33795855517e-06,3.5035327528e-07,1.97613090336e-07
23,2013,2,6.0,20,3. Diesel Cars,1.11341469164e-05,8.97893301044e-07,7.17633440672e-07
24,2013,2,6.0,20,4. LGV,1.66433419508e-05,1.4367632275e-06,1.17341699024e-06
25,2013,2,6.0,20,5. Buses and Coaches,0.000146677397424,3.71074543182e-06,2.94190090244e-06
26,2013,2,6.0,20,6. Rigid HGVs,0.000109690350655,3.24612619806e-06,2.51601954915e-06
27,2013,2,6.0,20,7. Articulated HGVs,0.000191618004465,5.22267146152e-06,4.32592878497e-06
