,year,euro,version,speed,vehicle,NOx (g/km/s/veh),PM10 (g/km/s/veh),PM2.5 (g/km/s/veh)
19,2013,0,7.4,15,6. Rigid HGVs,0.000173115127836,1.00376255432e-05,8.96794426808e-06
20,2013,0,7.4,15,7. Articulated HGVs,0.000285955698928,1.36258568091e-05,1.23089548651e-05
21,2013,0,7.4,20,1. Motorcycles,2.19982212002e-06,4.71602760399e-07,3.85742765729e-07
22,2013,0,7.4,20,2. Petrol Cars,1.9018923922e-05,3.50361574419e-07,1.97620963149e-07
23,2013,0,7.4,20,3. Diesel Cars,9.14373595151e-06,3.07837035507e-06,2.78922925645e-06
24,2013,0,7.4,20,4. LGV,3.3914042433e-05,2.93532093565e-06,2.59704688688e-06
25,2013,0,7.4,20,5. Buses and Coaches,0.000191925573745,1.11018225653e-05,9.96342441795e-06
26,2013,0,7.4,20,6. Rigid HGVs,0.000149124403833,8.3536888269e-06,7.36820356906e-06
27,2013,0,7.4,20,7. Articulated HGVs,0.000250594253885,1.16256487672e-05,1.04087566797e-05
28,2013,0,7.4,25,1. Motorcycles,2.24511927627e-06,4.71602760399e-07,3.85742765729e-07
29,2013,0,7.4,25,2. Petrol Cars,1.95714656002e-05,3.50352905798e-07,1.97612749275e-07
30,2013,0,7.4,25,3. Diesel Cars,8.54509562487e-06,2.80440053757e-06,2.52895802078e-06
31,2013,0,7.4,25,4. LGV,2.95899517369e-05,2.9185200674e-06,2.58108593698e-06
32,2013,0,7.4,25,5. Buses and Coaches,0.000169838443981,9.37316690397e-06,8.32120167615e-06
33,2013,0,7.4,25,6. Rigid HGVs,0.000133823603392,7.27923043087e-06,6.34746857031e-06
34,2013,0,7.4,25,7. Articulated HGVs,0.000225819560001,1.00673651104e-05,8.92838761501e-06
35,2013,0,7.4,30,1. Motorcycles,2.28964199778e-06,4.71602760399e-07,3.85742765729e-07
36,2013,0,7.4,30,2. Petrol Cars,2.01830662263e-05,3.50347193034e-07,1.97607306518e-07
37,2013,0,7.4,30,3. Diesel Cars,8.01121313998e-06,2.55695908891e-06,2.29388865591e-06
38,2013,0,7.4,30,4. LGV,2.56999210251e-05,2.90842626782e-06,2.57149667959e-06
39,2013,0,7.4,30,5. Buses and Coaches,0.000154503431986,8.21528647066e-06,7.22121512808e-06
40,2013,0,7.4,30,6. Rigid HGVs,0.000123244317365,6.54012637824e-06,5.64531956115e-06
41,2013,0,7.4,30,7. Articulated HGVs,0.000207238452276,8.86883390194e-06,7.78978301241e-06
42,2013,0,7.4,35,1. Motorcycles,2.3460884222e-06,4.71602760399e-07,3.85742765729e-07
43,2013,0,7.4,35,2. Petrol Cars,2.08537221624e-05,3.50343555056e-07,1.9760385328e-07
44,2013,0,7.4,35,3. Diesel Cars,7.54207803766e-06,2.33604555433e-06,2.08402093449e-06
45,2013,0,7.4,35,4. LGV,2.22439521167e-05,2.90503930955e-06,2.56827911471e-06
46,2013,0,7.4,35,5. Buses and Coaches,0.000143252254929,7.3923401942e-06,6.43941575618e-06
47,2013,0,7.4,35,6. Rigid HGVs,0.000115554241347,6.00712473897e-06,5.13896793564e-06
48,2013,0,7.4,35,7. Articulated HGVs,0.000192645165953,7.96869790065e-06,6.93465426593e-06
49,2013,0,7.4,40,1. Motorcycles,2.42372038883e-06,4.71602760399e-07,3.85742765729e-07
50,2013,0,7.4,40,2. Petrol Cars,2.15834279516e-05,3.50341309741e-07,1.97601707441e-07
51,2013,0,7.4,40,3. Diesel Cars,7.13768577043e-06,2.14166016121e-06,1.89935462913e-06
52,2013,0,7.4,40,4. LGV,1.92220450117e-05,2.90835919259e-06,2.57143301496e-06
53,2013,0,7.4,40,5. Buses and Coaches,0.000134679765324,6.78246806274e-06,5.86003716307e-06
54,2013,0,7.4,40,6. Rigid HGVs,0.000109781161882,5.61015895073e-06,4.76185095977e-06
55,2013,0,7.4,40,7. Articulated HGVs,0.000180796108907,7.31546015231e-06,6.31407783658e-06
56,2013,0,7.4,45,1. Motorcycles,2.52877271123e-06,4.71602760399e-07,3.85742765729e-07
57,2013,0,7.4,45,2. Petrol Cars,2.23721817747e-05,3.50339831812e-07,1.97600314777e-07
58,2013,0,7.4,45,3. Diesel Cars,6.79803270032e-06,1.97380245481e-06,1.73988985352e-06
59,2013,0,7.4,45,4. LGV,1.66341978911e-05,2.9183861443e-06,2.58095860772e-06
60,2013,0,7.4,45,5. Buses and Coaches,0.000127970721223,6.31620014246e-06,5.41708322999e-06
61,2013,0,7.4,45,6. Rigid HGVs,0.000105357867142,5.30753322892e-06,4.47435604656e-06
62,2013,0,7.4,45,7. Articulated HGVs,0.000170930215972,6.86303610564e-06,5.88427519688e-06
63,2013,0,7.4,50,1. Motorcycles,2.66486063083e-06,4.71602760399e-07,3.85742765729e-07
64,2013,0,7.4,50,2. Petrol Cars,2.32199799939e-05,3.50338666522e-07,1.97599206331e-07
65,2013,0,7.4,50,3. Diesel Cars,6.52311746308e-06,1.83247288987e-06,1.60562672136e-06
66,2013,0,7.4,50,4. LGV,1.44804125739e-05,2.93511993732e-06,2.59685589299e-06
67,2013,0,7.4,50,5. Buses and Coaches,0.000122617449961,5.95100709688e-06,5.07014965478e-06
68,2013,0,7.4,50,6. Rigid HGVs,0.000101929726952,5.0727389862e-06,4.25130156145e-06
69,2013,0,7.4,50,7. Articulated HGVs,0.000162552372785,6.56860675008e-06,5.6045673773e-06
70,2013,0,7.4,60,1. Motorcycles,3.03395790979e-06,4.71602760399e-07,3.85742765729e-07
71,2013,0,7.4,60,2. Petrol Cars,2.50940120168e-05,3.38709753578e-07,1.86551744719e-07
72,2013,0,7.4,60,3. Diesel Cars,6.16749548499e-06,1.6293971612e-06,1.4127048189e-06
73,2013,0,7.4,60,4. LGV,1.14750264402e-05,2.98821260003e-06,2.64729374067e-06
74,2013,0,7.4,60,5. Buses and Coaches,0.000114785216283,5.42286170457e-06,4.56841098639e-06
75,2013,0,7.4,60,6. Rigid HGVs,9.71976623987e-05,4.74131320516e-06,3.93644722863e-06
76,2013,0,7.4,60,7. Articulated HGVs,0.000149007959408,6.29222631687e-06,5.3420058066e-06
77,2013,0,7.4,70,1. Motorcycles,3.52307074536e-06,4.71602760399e-07,3.85742765729e-07
78,2013,0,7.4,70,2. Petrol Cars,2.72028792097e-05,3.38705774539e-07,1.86547964631e-07
79,2013,0,7.4,70,3. Diesel Cars,6.0708143792e-06,1.53243297518e-06,1.32058880808e-06
80,2013,0,7.4,70,4. LGV,1.0205885701e-05,3.06862898469e-06,2.72368947662e-06
81,2013,0,7.4,70,5. Buses and Coaches,0.000109479471575,5.06691094415e-06,4.23025812779e-06
82,2013,0,7.4,70,6. Rigid HGVs,9.44466446526e-05,4.52884478364e-06,3.73460215997e-06
83,2013,0,7.4,70,7. Articulated HGVs,0.000138450690429,6.17481873633e-06,5.23046901435e-06
84,2013,0,7.4,80,1. Motorcycles,4.1084899749e-06,4.71602760399e-07,3.85742765729e-07
85,2013,0,7.4,80,2. Petrol Cars,2.95479349006e-05,3.38701369174e-07,1.8654378664e-07
86,2013,0,7.4,80,3. Diesel Cars,6.23307505521e-06,1.54158021815e-06,1.32927857521e-06
87,2013,0,7.4,80,4. LGV,1.06729894469e-05,3.17587341669e-06,2.82557152786e-06
88,2013,0,7.4,80,5. Buses and Coaches,0.00010589476733,4.8169144975e-06,3.99276132157e-06
89,2013,0,7.4,80,6. Rigid HGVs,9.30843452807e-05,4.38969982497e-06,3.60241460839e-06
90,2013,0,7.4,80,7. Articulated HGVs,0.000129931140691,5.91646903558e-06,4.98503686686e-06
91,2013,0,7.4,90,1. Motorcycles,4.76380819237e-06,4.71602760399e-07,3.85742765729e-07
92,2013,0,7.4,90,2. Petrol Cars,3.21303887176e-05,3.39216995826e-07,1.8703360638e-07
93,2013,0,7.4,90,3. Diesel Cars,6.65428206048e-06,1.6568387764e-06,1.43877434766e-06
94,2013,0,7.4,90,4. LGV,1.28763385874e-05,3.30996704179e-06,2.95296058539e-06
95,2013,0,7.4,90,5. Buses and Coaches,0.00010412294796,4.68208691018e-06,3.86467536373e-06
96,2013,0,7.4,90,6. Rigid HGVs,9.27880246309e-05,4.33019522461e-06,3.54588496521e-06
97,2013,0,7.4,90,7. Articulated HGVs,0.000125548933283,5.57135035706e-06,4.65717357656e-06
98,2013,0,7.4,100,1. Motorcycles,5.47299305254e-06,4.71602760399e-07,3.85742765729e-07
99,2013,0,7.4,100,2. Petrol Cars,3.49478141288e-05,3.39223618084e-07,1.87039916e-07
100,2013,0,7.4,100,3. Diesel Cars,7.33444448997e-06,1.87820876363e-06,1.64907578437e-06
101,2013,0,7.4,100,4. LGV,1.68159331224e-05,3.47086688635e-06,3.10581549456e-06
102,2013,0,7.4,100,5. Buses and Coaches,0.000103733873402,4.64109189124e-06,3.82573034585e-06
103,2013,0,7.4,100,6. Rigid HGVs,9.27880246309e-05,4.33019522461e-06,3.54588496521e-06
104,2013,0,7.4,100,7. Articulated HGVs,0.000125548933283,5.57135035706e-06,4.65717357656e-06
105,2013,0,7.4,110,1. Motorcycles,6.23956793788e-06,4.71602760399e-07,3.85742765729e-07
106,2013,0,7.4,110,2. Petrol Cars,3.80014353141e-05,3.39246611247e-07,1.87061743873e-07
107,2013,0,7.4,110,3. Diesel Cars,8.27358144306e-06,2.20569017984e-06,1.9601832264e-06
108,2013,0,7.4,110,4. LGV,2.2491773052e-05,3.65859455087e-06,3.28415671902e-06
109,2013,0,7.4,110,5. Buses and Coaches,0.000103628895886,4.6241398195e-06,3.80962569579e-06
110,2013,0,7.4,110,6. Rigid HGVs,9.27880246309e-05,4.33019522461e-06,3.54588496521e-06
111,2013,0,7.4,110,7. Articulated HGVs,0.000125548933283,5.57135035706e-06,4.65717357656e-06
112,2013,0,7.4,120,1. Motorcycles,7.40830864743e-06,4.71602760399e-07,3.85742765729e-07
113,2013,0,7.4,120,2. Petrol Cars,4.12912704633e-05,3.39296519769e-07,1.87109165495e-07
114,2013,0,7.4,120,3. Diesel Cars,9.47172156884e-06,2.63928291133e-06,2.37209633269e-06
115,2013,0,7.4,120,4. LGV,2.25811272685e-05,3.68424116459e-06,3.30852094521e-06
116,2013,0,7.4,120,5. Buses and Coaches,0.000103628895886,4.6241398195e-06,3.80962569579e-06
117,2013,0,7.4,120,6. Rigid HGVs,9.27880246309e-05,4.33019522461e-06,3.54588496521e-06
118,2013,0,7.4,120,7. Articulated HGVs,0.000125548933283,5.57135035706e-06,4.65717357656e-06
0,2013,1,7.4,5,1. Motorcycles,2.65908465735e-06,3.46942925944e-07,2.67315925839e-07
1,2013,1,7.4,5,2. Petrol Cars,1.27707180582e-05,3.50391530901e-07,1.97649427491e-07
2,2013,1,7.4,5,3. Diesel Cars,1.5286859707e-05,1.17163915547e-06,9.77834702098e-07
3,2013,1,7.4,5,4. LGV,1.97823919734e-05,1.73240812273e-06,1.45427952702e-06
4,2013,1,7.4,5,5. Buses and Coaches,0.000191579703824,9.17675060919e-06,8.13460610516e-06
5,2013,1,7.4,5,6. Rigid HGVs,0.000138177289045,8.57927534526e-06,7.58251098887e-06
6,2013,1,7.4,5,7. Articulated HGVs,0.000229149372899,1.3090210814e-05,1.18000907605e-05
7,2013,1,7.4,10,1. Motorcycles,2.65908465735e-06,3.46942925944e-07,2.67315925839e-07
8,2013,1,7.4,10,2. Petrol Cars,1.19050300782e-05,3.50391530901e-07,1.97649427491e-07
9,2013,1,7.4,10,3. Diesel Cars,1.5286859707e-05,1.17163915547e-06,9.77834702098e-07
10,2013,1,7.4,10,4. LGV,1.97761837626e-05,1.73240812273e-06,1.45427952702e-06
11,2013,1,7.4,10,5. Buses and Coaches,0.000191068000277,9.17675060919e-06,8.13460610516e-06
12,2013,1,7.4,10,6. Rigid HGVs,0.000138177289045,8.57927534526e-06,7.58251098887e-06
13,2013,1,7.4,10,7. Articulated HGVs,0.000229149372899,1.3090210814e-05,1.18000907605e-05
14,2013,1,7.4,15,1. Motorcycles,2.47155981015e-06,3.46942925944e-07,2.67315925839e-07
15,2013,1,7.4,15,2. Petrol Cars,1.12096486191e-05,3.50374079972e-07,1.97632857635e-07
16,2013,1,7.4,15,3. Diesel Cars,1.21006787595e-05,1.09090944989e-06,9.01141390841e-07
17,2013,1,7.4,15,4. LGV,1.8206101231e-05,1.5730861378e-06,1.30292369249e-06
18,2013,1,7.4,15,5. Buses and Coaches,0.000158427312272,7.80503614806e-06,6.83147663949e-06
19,2013,1,7.4,15,6. Rigid HGVs,0.000122035402455,7.38164271752e-06,6.44476040179e-06
20,2013,1,7.4,15,7. Articulated HGVs,0.000205055664992,1.17663930723e-05,1.05424642243e-05
21,2013,1,7.4,20,1. Motorcycles,2.38965344579e-06,3.46942925944e-07,2.67315925839e-07
22,2013,1,7.4,20,2. Petrol Cars,1.05953740785e-05,3.50361574419e-07,1.97620963149e-07
23,2013,1,7.4,20,3. Diesel Cars,1.01759142126e-05,1.02051751583e-06,8.34269087591e-07
24,2013,1,7.4,20,4. LGV,1.68397164089e-05,1.43287195442e-06,1.16972023534e-06
25,2013,1,7.4,20,5. Buses and Coaches,0.000132358341943,6.57154123473e-06,5.65965683563e-06
26,2013,1,7.4,20,6. Rigid HGVs,0.000104419836134,6.12481107964e-06,5.25076984559e-06
27,2013,1,7.4,20,7. Articulated HGVs,0.000177796609933,9.96367452899e-06,8.82988206286e-06
28,2013,1,7.4,25,1. Motorcycles,2.38655434259e-06,3.46942925944e-07,2.67315925839e-07
29,2013,1,7.4,25,2. Petrol Cars,1.00030038084e-05,3.50352905798e-07,1.97612749275e-07
30,2013,1,7.4,25,3. Diesel Cars,8.92338175618e-06,9.6046278486e-07,7.77217110226e-07
31,2013,1,7.4,25,4. LGV,1.5638925106e-05,1.31176557261e-06,1.05466915556e-06
32,2013,1,7.4,25,5. Buses and Coaches,0.000116274663014,5.76438833377e-06,4.89286185257e-06
33,2013,1,7.4,25,6. Rigid HGVs,9.30856695049e-05,5.34222454007e-06,4.50731295132e-06
34,2013,1,7.4,25,7. Articulated HGVs,0.000159274975886,8.5631145339e-06,7.49934952182e-06
35,2013,1,7.4,30,1. Motorcycles,2.44155580731e-06,3.46942925944e-07,2.67315925839e-07
36,2013,1,7.4,30,2. Petrol Cars,9.53061953624e-06,3.50347193034e-07,1.97607306518e-07
37,2013,1,7.4,30,3. Diesel Cars,8.07338892628e-06,9.10745143301e-07,7.2998534506e-07
38,2013,1,7.4,30,4. LGV,1.45928615893e-05,1.20976676499e-06,9.57770339483e-07
39,2013,1,7.4,30,5. Buses and Coaches,0.000105244143924,5.20160529049e-06,4.35821812061e-06
40,2013,1,7.4,30,6. Rigid HGVs,8.5269282863e-05,4.81146525999e-06,4.00309136239e-06
41,2013,1,7.4,30,7. Articulated HGVs,0.000145664351294,7.48843922338e-06,6.47840806778e-06
42,2013,1,7.4,35,1. Motorcycles,2.53930261351e-06,3.46942925944e-07,2.67315925839e-07
43,2013,1,7.4,35,2. Petrol Cars,9.17366469366e-06,3.50343555056e-07,1.9760385328e-07
44,2013,1,7.4,35,3. Diesel Cars,7.48518050386e-06,8.71364363775e-07,6.92573621563e-07
45,2013,1,7.4,35,4. LGV,1.36930530061e-05,1.12687575893e-06,8.79023843936e-07
46,2013,1,7.4,35,5. Buses and Coaches,9.71542976913e-05,4.79304753753e-06,3.9700880734e-06
47,2013,1,7.4,35,6. Rigid HGVs,7.96455788077e-05,4.43110911874e-06,3.64175343748e-06
48,2013,1,7.4,35,7. Articulated HGVs,0.000135134760058,6.68356187816e-06,5.71377495362e-06
49,2013,1,7.4,40,1. Motorcycles,2.66904248747e-06,3.46942925944e-07,2.67315925839e-07
50,2013,1,7.4,40,2. Petrol Cars,8.92758725968e-06,3.50341309741e-07,1.97601707441e-07
51,2013,1,7.4,40,3. Diesel Cars,7.07824801793e-06,8.42320389438e-07,6.64981826048e-07
52,2013,1,7.4,40,4. LGV,1.29345908135e-05,1.06309244075e-06,8.18429725769e-07
53,2013,1,7.4,40,5. Buses and Coaches,9.09408190637e-05,4.48779246653e-06,3.68009568774e-06
54,2013,1,7.4,40,6. Rigid HGVs,7.5489464507e-05,4.1480143409e-06,3.37281335305e-06
55,2013,1,7.4,40,7. Articulated HGVs,0.000126686456497,6.10191546002e-06,5.16121099281e-06
56,2013,1,7.4,45,1. Motorcycles,2.82387236439e-06,3.46942925944e-07,2.67315925839e-07
57,2013,1,7.4,45,2. Petrol Cars,8.78783339431e-06,3.50339831812e-07,1.97600314777e-07
58,2013,1,7.4,45,3. Diesel Cars,6.80333823766e-06,8.23613277134e-07,6.47210072202e-07
59,2013,1,7.4,45,4. LGV,1.23144118334e-05,1.01841681044e-06,7.75987871293e-07
60,2013,1,7.4,45,5. Buses and Coaches,8.60057771206e-05,4.25460711995e-06,3.45856983586e-06
61,2013,1,7.4,45,6. Rigid HGVs,7.236746751e-05,3.93157552026e-06,3.16719660987e-06
62,2013,1,7.4,45,7. Articulated HGVs,0.000119721051306,5.70206248085e-06,4.78135052617e-06
63,2013,1,7.4,50,1. Motorcycles,2.99998873743e-06,3.46942925944e-07,2.67315925839e-07
64,2013,1,7.4,50,2. Petrol Cars,8.74985198607e-06,3.50338666522e-07,1.97599206331e-07
65,2013,1,7.4,50,3. Diesel Cars,6.62874663249e-06,8.15242913177e-07,6.39258246338e-07
66,2013,1,7.4,50,4. LGV,1.18304942589e-05,9.92848981696e-07,7.5169845104e-07
67,2013,1,7.4,50,5. Buses and Coaches,8.19857596071e-05,4.07323750551e-06,3.28626833834e-06
68,2013,1,7.4,50,6. Rigid HGVs,7.0003719884e-05,3.76292473447e-06,3.00697820421e-06
69,2013,1,7.4,50,7. Articulated HGVs,0.000113855705422,5.44558633919e-06,4.53769780506e-06
70,2013,1,7.4,60,1. Motorcycles,3.41185659636e-06,3.46942925944e-07,2.67315925839e-07
71,2013,1,7.4,60,2. Petrol Cars,8.96229994396e-06,3.38709753578e-07,1.86551744719e-07
72,2013,1,7.4,60,3. Diesel Cars,6.50223410048e-06,8.29512487144e-07,6.52814321711e-07
73,2013,1,7.4,60,4. LGV,1.12662155516e-05,9.98540372166e-07,7.57105226512e-07
74,2013,1,7.4,60,5. Buses and Coaches,7.58659880375e-05,3.8154316826e-06,3.04135301121e-06
75,2013,1,7.4,60,6. Rigid HGVs,6.68723514536e-05,3.52401548298e-06,2.78001425613e-06
76,2013,1,7.4,60,7. Articulated HGVs,0.000104471146187,5.21789252161e-06,4.32138904216e-06
77,2013,1,7.4,70,1. Motorcycles,3.9076558096e-06,3.46942925944e-07,2.67315925839e-07
78,2013,1,7.4,70,2. Petrol Cars,9.65445633483e-06,3.38705774539e-07,1.86547964631e-07
79,2013,1,7.4,70,3. Diesel Cars,6.59536817693e-06,8.85128997652e-07,7.05650052168e-07
80,2013,1,7.4,70,4. LGV,1.12412135422e-05,1.08115875719e-06,8.35592629755e-07
81,2013,1,7.4,70,5. Buses and Coaches,7.13807021384e-05,3.64697734767e-06,2.88132127935e-06
82,2013,1,7.4,70,6. Rigid HGVs,6.5195679781e-05,3.37306823894e-06,2.63661445388e-06
83,2013,1,7.4,70,7. Articulated HGVs,9.72426787484e-05,5.13920167577e-06,4.24663221565e-06
84,2013,1,7.4,80,1. Motorcycles,4.49190883955e-06,3.46942925944e-07,2.67315925839e-07
85,2013,1,7.4,80,2. Petrol Cars,1.0762322745e-05,3.38701369174e-07,1.8654378664e-07
86,2013,1,7.4,80,3. Diesel Cars,6.85622808305e-06,9.82092501545e-07,7.97765324023e-07
87,2013,1,7.4,80,4. LGV,1.17484923976e-05,1.24020789372e-06,9.86689428828e-07
88,2013,1,7.4,80,5. Buses and Coaches,6.79999575368e-05,3.53282666765e-06,2.77287813333e-06
89,2013,1,7.4,80,6. Rigid HGVs,6.45095205982e-05,3.28141936734e-06,2.54954807133e-06
90,2013,1,7.4,80,7. Articulated HGVs,9.14668780752e-05,4.93987181471e-06,4.05726905228e-06
91,2013,1,7.4,90,1. Motorcycles,5.14660905537e-06,3.46942925944e-07,2.67315925839e-07
92,2013,1,7.4,90,2. Petrol Cars,1.22362262118e-05,3.39216995826e-07,1.8703360638e-07
93,2013,1,7.4,90,3. Diesel Cars,7.25866220819e-06,1.12040288514e-06,9.29160194119e-07
94,2013,1,7.4,90,4. LGV,1.27836883621e-05,1.47570960962e-06,1.21041603052e-06
95,2013,1,7.4,90,5. Buses and Coaches,6.61621670588e-05,3.46135334439e-06,2.70497844213e-06
96,2013,1,7.4,90,6. Rigid HGVs,6.44624524284e-05,3.24848519995e-06,2.51826077147e-06
97,2013,1,7.4,90,7. Articulated HGVs,8.85167246452e-05,4.65215134682e-06,3.78393474421e-06
98,2013,1,7.4,100,1. Motorcycles,5.8071877902e-06,3.46942925944e-07,2.67315925839e-07
99,2013,1,7.4,100,2. Petrol Cars,1.4073733837e-05,3.39223618084e-07,1.87039916e-07
100,2013,1,7.4,100,3. Diesel Cars,7.79128640715e-06,1.30006014842e-06,1.09983466245e-06
101,2013,1,7.4,100,4. LGV,1.43461275002e-05,1.78762059022e-06,1.50673145072e-06
102,2013,1,7.4,100,5. Buses and Coaches,6.58256612951e-05,3.41657982972e-06,2.66244364866e-06
103,2013,1,7.4,100,6. Rigid HGVs,6.44624524284e-05,3.24848519995e-06,2.51826077147e-06
104,2013,1,7.4,100,7. Articulated HGVs,8.85167246452e-05,4.65215134682e-06,3.78393474421e-06
105,2013,1,7.4,110,1. Motorcycles,6.39522932033e-06,3.46942925944e-07,2.67315925839e-07
106,2013,1,7.4,110,2. Petrol Cars,1.62760770763e-05,3.39246611247e-07,1.87061743873e-07
107,2013,1,7.4,110,3. Diesel Cars,8.45245358505e-06,1.52106429141e-06,1.3097885585e-06
108,2013,1,7.4,110,4. LGV,1.64357115864e-05,2.17596243601e-06,1.87565615306e-06
109,2013,1,7.4,110,5. Buses and Coaches,6.57284545014e-05,3.39713506037e-06,2.64397112915e-06
110,2013,1,7.4,110,6. Rigid HGVs,6.44624524284e-05,3.24848519995e-06,2.51826077147e-06
111,2013,1,7.4,110,7. Articulated HGVs,8.85167246452e-05,4.65215134682e-06,3.78393474421e-06
112,2013,1,7.4,120,1. Motorcycles,7.05792353983e-06,3.46942925944e-07,2.67315925839e-07
113,2013,1,7.4,120,2. Petrol Cars,1.88432677533e-05,3.39296519769e-07,1.87109165495e-07
114,2013,1,7.4,120,3. Diesel Cars,9.24802952795e-06,1.78341531409e-06,1.55902205279e-06
115,2013,1,7.4,120,4. LGV,1.65498277056e-05,2.19148023461e-06,1.890398039e-06
116,2013,1,7.4,120,5. Buses and Coaches,6.57284545014e-05,3.39713506037e-06,2.64397112915e-06
117,2013,1,7.4,120,6. Rigid HGVs,6.44624524284e-05,3.24848519995e-06,2.51826077147e-06
118,2013,1,7.4,120,7. Articulated HGVs,8.85167246452e-05,4.65215134682e-06,3.78393474421e-06
0,2013,2,7.4,5,1. Motorcycles,2.18601348934e-06,2.11386193882e-07,1.38537018302e-07
1,2013,2,7.4,5,2. Petrol Cars,8.62645447341e-06,3.50391530901e-07,1.97649427491e-07
2,2013,2,7.4,5,3. Diesel Cars,1.56812529895e-05,9.95116693048e-07,8.10138374163e-07
3,2013,2,7.4,5,4. LGV,1.95279026229e-05,1.72196700987e-06,1.44436057781e-06
4,2013,2,7.4,5,5. Buses and Coaches,0.00021342751279,4.85036116515e-06,4.02453588322e-06
5,2013,2,7.4,5,6. Rigid HGVs,0.000152603330207,3.81253789783e-06,3.05411072077e-06
6,2013,2,7.4,5,7. Articulated HGVs,0.000251962308539,6.10527149547e-06,5.16439877174e-06
7,2013,2,7.4,10,1. Motorcycles,2.18601348934e-06,2.11386193882e-07,1.38537018302e-07
8,2013,2,7.4,10,2. Petrol Cars,8.32417390484e-06,3.50391530901e-07,1.97649427491e-07
9,2013,2,7.4,10,3. Diesel Cars,1.56812529895e-05,9.95116693048e-07,8.10138374163e-07
10,2013,2,7.4,10,4. LGV,1.95256161533e-05,1.72196700987e-06,1.44436057781e-06
11,2013,2,7.4,10,5. Buses and Coaches,0.000212915809243,4.85036116515e-06,4.02453588322e-06
12,2013,2,7.4,10,6. Rigid HGVs,0.000152603330207,3.81253789783e-06,3.05411072077e-06
13,2013,2,7.4,10,7. Articulated HGVs,0.000251962308539,6.10527149547e-06,5.16439877174e-06
14,2013,2,7.4,15,1. Motorcycles,1.92112747754e-06,2.11386193882e-07,1.38537018302e-07
15,2013,2,7.4,15,2. Petrol Cars,8.03931288829e-06,3.50374079972e-07,1.97632857635e-07
16,2013,2,7.4,15,3. Diesel Cars,1.296386381e-05,9.42286931149e-07,7.59950069096e-07
17,2013,2,7.4,15,4. LGV,1.80012102646e-05,1.56429530307e-06,1.29457248477e-06
18,2013,2,7.4,15,5. Buses and Coaches,0.000176601854037,4.21684717367e-06,3.4226977732e-06
19,2013,2,7.4,15,6. Rigid HGVs,0.000133959343657,3.61512661584e-06,2.8665699574e-06
20,2013,2,7.4,15,7. Articulated HGVs,0.00022384908516,5.75566946281e-06,4.83227722725e-06
21,2013,2,7.4,20,1. Motorcycles,1.74098204297e-06,2.11386193882e-07,1.38537018302e-07
22,2013,2,7.4,20,2. Petrol Cars,7.71082704887e-06,3.50361574419e-07,1.97620963149e-07
23,2013,2,7.4,20,3. Diesel Cars,1.11338404167e-05,8.94306481314e-07,7.1436863891e-07
24,2013,2,7.4,20,4. LGV,1.66565096151e-05,1.42540682191e-06,1.16262833671e-06
25,2013,2,7.4,20,5. Buses and Coaches,0.000146620775922,3.71054943571e-06,2.9417146834e-06
26,2013,2,7.4,20,6. Rigid HGVs,0.000114132650197,3.32773288392e-06,2.59354578702e-06
27,2013,2,7.4,20,7. Articulated HGVs,0.00019243893621,5.24126471646e-06,4.34359208157e-06
